0 0.0119048 0.880952 0.0238095 0 0 0 0.0833333 0 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.425532 0 0.361702 0 0 0 0.12766 0 0.0851064 
0 0 0 0 0 0 0.0909091 0 0.909091 
0 0.015625 0.015625 0 0 0.890625 0.0625 0.015625 0 
0 0 0.246914 0 0 0 0.740741 0.0123457 0 
0 0.0119048 0.916667 0.0119048 0 0 0 0.0595238 0 
0 0.00990099 0 0 0 0 0 0.990099 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.468085 0 0.276596 0 0 0.0212766 0.12766 0.0212766 0.0851064 
0 0 0 0 0 0 0.0869565 0 0.913043 
0 0.0151515 0.0151515 0 0 0.893939 0.0606061 0.0151515 0 
0 0 0.26506 0 0 0 0.722892 0.0120482 0 
0 0.0119048 0.821429 0.0357143 0 0 0 0.130952 0 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.446809 0 0.297872 0 0 0 0.12766 0 0.12766 
0 0 0.966667 0 0 0 0 0 0.0333333 
0.0754717 0.867925 0 0.0188679 0 0.0188679 0 0 0.0188679 
0.342857 0 0 0 0 0 0 0 0.657143 
0.857143 0 0 0.0142857 0 0.0857143 0 0.0428571 0 
0 0 0 0.0238095 0 0.964286 0 0.0119048 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0 0 0 0 0.96 0 0 0.04 0 
0.25 0.0416667 0.0625 0.0208333 0 0.5 0.104167 0.0208333 0 
0.4 0.08 0 0 0 0.04 0.48 0 0 
0.0277778 0 0.944444 0 0 0.0277778 0 0 0 
0.0517241 0.0172414 0 0 0 0.931034 0 0 0 
0.0384615 0.025641 0 0.935897 0 0 0 0 0 
0.896907 0.103093 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.297872 0 0.319149 0.0212766 0 0.0212766 0.255319 0 0.0851064 
0 0 0.972222 0 0 0 0 0 0.0277778 
0.0677966 0.830508 0 0.0169492 0 0.0508475 0 0.0169492 0.0169492 
0.246575 0 0 0 0 0 0 0 0.753425 
0.848101 0 0 0.0379747 0 0.0632911 0 0.0506329 0 
0 0 0 0.021978 0 0.967033 0 0.010989 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.319149 0 0.404255 0.0212766 0 0 0.12766 0 0.12766 
0 0 0.025641 0 0 0 0.102564 0 0.871795 
0 0 0.0172414 0.0172414 0 0.931034 0.0172414 0.0172414 0 
0 0 0.294872 0 0 0 0.692308 0.0128205 0 
0 0.0384615 0.871795 0.0128205 0 0 0 0.0769231 0 
0 0 0.966667 0.0333333 0 0 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.446809 0 0.276596 0.0212766 0 0 0.148936 0 0.106383 
0 0 0.903226 0 0 0 0 0 0.0967742 
0.0769231 0.807692 0 0.0192308 0 0 0 0.0192308 0.0769231 
0.212121 0 0 0 0 0 0 0 0.787879 
0.842105 0 0 0.0526316 0 0.0789474 0 0.0263158 0 
0 0 0 0 0 0.988636 0 0.0113636 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.319149 0.0212766 0.382979 0.0212766 0 0 0.148936 0 0.106383 
0 0 0 0 0 0 0.102564 0 0.897436 
0 0.0169492 0.20339 0 0 0.762712 0 0.0169492 0 
0 0 0.231884 0 0 0 0.753623 0.0144928 0 
0 0.0131579 0.907895 0.0131579 0 0 0 0.0657895 0 
0 0.0107527 0 0 0 0 0 0.989247 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.319149 0 0.382979 0.0212766 0 0 0.12766 0.0212766 0.12766 
0.933333 0 0.0333333 0 0 0 0 0.0333333 0 
0 0 0 0.788462 0 0.0576923 0.134615 0.0192308 0 
0 0 0.753846 0 0 0 0.215385 0.0307692 0 
0 0.0821918 0 0 0 0.0958904 0.794521 0.0273973 0 
0 0.987805 0 0 0 0 0 0.0121951 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.446809 0.0212766 0.297872 0.0212766 0 0 0.12766 0 0.0851064 
0 0 0 0 0 0 0.0888889 0 0.911111 
0 0.0615385 0.0153846 0.0153846 0 0.892308 0 0.0153846 0 
0 0 0.329268 0 0 0 0.658537 0.0121951 0 
0 0.0128205 0.846154 0.0128205 0 0 0 0.128205 0 
0 0 0 0.0111111 0 0 0 0.988889 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.297872 0 0.297872 0 0 0 0.255319 0.0212766 0.12766 
0.0526316 0 0 0 0 0 0.921053 0 0.0263158 
0 0.0169492 0 0.169492 0 0 0 0.644068 0.169492 
0.758065 0 0 0 0 0 0 0 0.241935 
0 0.084507 0 0.0422535 0 0.0140845 0 0 0.859155 
0 0 0 0.988235 0 0.0117647 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.404255 0 0.340426 0 0 0 0.12766 0 0.12766 
0 0 0 0 0 0 0.0930233 0 0.906977 
0 0 0.964286 0 0 0 0 0 0.0357143 
0 0.980392 0 0 0 0 0 0 0.0196078 
0 0 0 0.0405405 0 0 0 0.945946 0.0135135 
0 0 0 0.0319149 0 0 0 0 0.968085 
0 0 0 0.973913 0 0.026087 0 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.382979 0 0.276596 0.0212766 0 0 0.12766 0 0.191489 
0 0 0 0 0 0 0.0952381 0 0.904762 
0 0 0.928571 0 0 0 0 0.0357143 0.0357143 
0 0.98 0 0 0 0 0 0 0.02 
0 0 0 0 0 0 0 0.986301 0.0136986 
0 0 0 0.0104167 0 0.0729167 0 0 0.916667 
0 0 0 0.910714 0 0.0892857 0 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.255319 0 0.382979 0.0212766 0 0 0.148936 0.0638298 0.12766 
0 0 0 0 0 0 0 0 1 
0.960784 0.0196078 0 0 0 0 0.0196078 0 0 
0 0 0 0.0136986 0 0.0136986 0.972603 0 0 
0 0.0105263 0.968421 0.0105263 0 0.0105263 0 0 0 
0 0.991379 0 0 0 0.00862069 0 0 0 
0 0 0 0.985612 0 0.0143885 0 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.297872 0.0425532 0.382979 0 0 0.0212766 0.12766 0 0.12766 
0.933333 0 0.0333333 0 0 0 0 0.0333333 0 
0 0.0192308 0 0.788462 0 0.0192308 0.153846 0.0192308 0 
0 0.0153846 0.738462 0 0 0 0.215385 0.0307692 0 
0 0 0.973684 0 0 0 0 0.0263158 0 
0 0 0 0 0 0.983607 0 0.0163934 0 
0 0.904762 0 0 0 0 0 0.0952381 0 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.297872 0 0.382979 0 0 0 0.148936 0.0425532 0.12766 
0.047619 0 0 0 0 0 0.928571 0 0.0238095 
0.015873 0.047619 0 0 0 0.015873 0 0.761905 0.15873 
0.75 0 0 0 0 0 0 0 0.25 
0 0.0512821 0 0.102564 0 0.0128205 0 0 0.833333 
0 0 0 0.988764 0 0.011236 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.468085 0 0.319149 0 0 0 0.12766 0 0.0851064 
0.0512821 0 0 0 0 0 0.923077 0 0.025641 
0 0 0 0.25 0 0 0 0.716667 0.0333333 
0.776119 0 0 0 0 0 0 0 0.223881 
0 0.0263158 0 0.0263158 0 0.0131579 0 0 0.934211 
0 0 0 0.989474 0 0.0105263 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.297872 0 0.382979 0.0212766 0 0 0.148936 0.0212766 0.12766 
0 0 0 0 0 0 0.105263 0 0.894737 
0 0.0172414 0.103448 0.0172414 0 0.844828 0 0.0172414 0 
0 0 0.246575 0 0 0 0.739726 0.0136986 0 
0 0 0 0.0238095 0 0 0.952381 0.0238095 0 
0 0 0 0.984375 0 0 0 0.015625 0 
0 0.0229885 0 0 0 0 0 0.977011 0 
0 1 0 0 0 0 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.297872 0.0212766 0.340426 0 0 0.0212766 0.148936 0 0.170213 
0.9375 0 0.03125 0 0 0 0 0.03125 0 
0 0.0185185 0.166667 0.796296 0 0 0 0.0185185 0 
0 0 0.641791 0 0 0 0.328358 0.0298507 0 
0 0 0.978261 0 0 0 0 0.0217391 0 
0 0.0144928 0 0 0 0.971014 0 0.0144928 0 
0 0.989011 0 0 0 0 0 0.010989 0 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.361702 0.0212766 0.319149 0 0 0 0.12766 0.0212766 0.148936 
0 0 0 0 0 0 0.097561 0 0.902439 
0 0 0.964286 0 0 0 0 0 0.0357143 
0 0.960784 0 0 0 0 0 0.0196078 0.0196078 
0 0 0 0 0 0 0 0.986301 0.0136986 
0 0 0 0.0104167 0 0.0104167 0 0 0.979167 
0 0 0 0.889831 0 0.110169 0 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.297872 0.0425532 0.382979 0 0 0 0.12766 0.0212766 0.12766 
0.0714286 0 0 0 0 0 0.904762 0 0.0238095 
0.0806452 0 0 0 0 0.0483871 0 0.790323 0.0806452 
0.712329 0 0 0 0 0.0547945 0 0 0.232877 
0.97561 0 0 0 0 0.0243902 0 0 0 
0 0.96875 0 0.015625 0 0.015625 0 0 0 
0 0 0 0.930233 0 0.0697674 0 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.297872 0.0425532 0.382979 0.0212766 0 0.0212766 0.12766 0 0.106383 
0 0 0 0 0 0 0.105263 0 0.894737 
0 0.0172414 0.0172414 0 0 0.827586 0.12069 0.0172414 0 
0 0 0.236111 0.0138889 0 0 0.736111 0.0138889 0 
0 0 0 0 0 0 0.97561 0.0243902 0 
0 0.015625 0 0.96875 0 0 0 0.015625 0 
0 0.0697674 0 0 0 0 0 0.930233 0 
0 1 0 0 0 0 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.319149 0 0.404255 0 0 0.0425532 0.148936 0 0.0851064 
0.0697674 0 0 0 0 0 0.906977 0 0.0232558 
0 0.0634921 0 0 0 0.047619 0 0.777778 0.111111 
0.753425 0 0 0 0 0 0 0 0.246575 
0 0.0253165 0 0.0886076 0 0.0253165 0 0 0.860759 
0 0.0108696 0 0.978261 0 0.0108696 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.297872 0 0.382979 0 0 0.0425532 0.148936 0 0.12766 
0.047619 0 0 0 0 0 0.928571 0 0.0238095 
0 0 0 0 0 0.047619 0 0.777778 0.174603 
0.142857 0.0285714 0 0 0 0.8 0 0.0285714 0 
0 0 0 0.961538 0 0 0 0.0384615 0 
0.297297 0.0135135 0 0 0 0 0 0.689189 0 
0.04 0.96 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.340426 0 0.404255 0 0 0 0.12766 0.0212766 0.106383 
0 0 0 0 0 0 0.1 0 0.9 
0 0.0166667 0 0.0833333 0 0.866667 0.0166667 0.0166667 0 
0 0 0.289474 0 0 0 0.697368 0.0131579 0 
0 0.012987 0.87013 0.0519481 0 0 0 0.0649351 0 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.468085 0 0.234043 0 0 0 0.148936 0.0212766 0.12766 
0.966667 0 0 0 0 0 0 0.0333333 0 
0 0.188679 0.0188679 0.735849 0 0.0377358 0 0.0188679 0 
0 0 0.698413 0 0 0 0.269841 0.031746 0 
0 0 0.97561 0 0 0 0 0.0243902 0 
0 0.015625 0 0 0 0.96875 0 0.015625 0 
0 0.988372 0 0 0 0 0 0.0116279 0 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.319149 0 0.276596 0.148936 0 0 0.148936 0 0.106383 
0 0 0 0 0 0 0.102564 0 0.897436 
0 0.0169492 0 0.0169492 0 0.949153 0 0.0169492 0 
0 0 0.25 0 0 0 0.7375 0.0125 0 
0 0.0481928 0.879518 0.0120482 0 0 0 0.060241 0 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.361702 0.0425532 0.382979 0 0 0 0.12766 0 0.0851064 
0.0714286 0 0 0 0 0 0.904762 0 0.0238095 
0.016129 0.016129 0 0.145161 0 0.016129 0 0.725806 0.0806452 
0.782609 0 0 0 0 0 0 0 0.217391 
0.974359 0 0 0 0 0.025641 0 0 0 
0 0.967742 0 0.016129 0 0.016129 0 0 0 
0 0 0 0.988095 0 0.0119048 0 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.468085 0.0212766 0.276596 0 0 0.0212766 0.12766 0 0.0851064 
0.135135 0 0 0 0 0 0.837838 0 0.027027 
0.0181818 0.0727273 0 0 0 0 0 0.709091 0.2 
0.746032 0 0 0 0 0 0 0 0.253968 
0.975 0 0 0 0 0.025 0 0 0 
0 0.968254 0 0.015873 0 0.015873 0 0 0 
0 0 0 0.929412 0 0.0705882 0 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.319149 0 0.361702 0 0 0.0212766 0.148936 0.0212766 0.12766 
0 0 0 0 0 0 0.0769231 0 0.923077 
0 0 0.233333 0 0 0.733333 0.0166667 0.0166667 0 
0 0 0 0 0 0 1 0 0 
0 0.0204082 0.938776 0.0204082 0 0.0204082 0 0 0 
0 0.985714 0 0 0 0.0142857 0 0 0 
0 0 0 0.989247 0 0.0107527 0 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.361702 0.0638298 0.319149 0 0 0 0.12766 0 0.12766 
0 0 0 0 0 0 0.097561 0 0.902439 
0 0 0.0163934 0.0163934 0 0.934426 0.0163934 0.0163934 0 
0 0 0.246914 0 0 0 0.740741 0.0123457 0 
0 0.0119048 0.904762 0.0238095 0 0 0 0.0595238 0 
0 0.01 0 0 0 0 0 0.99 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.319149 0.0212766 0.382979 0.0212766 0 0.0212766 0.148936 0 0.0851064 
0 0 0.903226 0 0 0 0 0 0.0967742 
0 0.865385 0 0.0192308 0 0.0576923 0 0.0384615 0.0192308 
0.217391 0 0 0 0 0.0434783 0 0 0.73913 
0.88 0 0 0.04 0 0.0666667 0 0.0133333 0 
0 0 0 0 0 0.988889 0 0.0111111 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.361702 0 0.361702 0 0 0 0.12766 0.0638298 0.0851064 
0 0 0.866667 0 0 0 0 0 0.133333 
0.964286 0 0 0 0 0 0 0.0357143 0 
0 0 0 0.980392 0 0 0 0.0196078 0 
0 0.0135135 0 0 0 0.972973 0 0.0135135 0 
0 0 0.947917 0 0 0 0 0.0520833 0 
0 0.0173913 0 0 0 0 0 0.982609 0 
0 1 0 0 0 0 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.425532 0 0.276596 0.0212766 0 0.0212766 0.12766 0 0.12766 
0.108108 0 0 0 0 0 0.864865 0 0.027027 
0 0.0178571 0 0.0714286 0 0 0 0.714286 0.196429 
0.65625 0 0 0 0 0 0 0 0.34375 
0.978261 0 0 0 0 0.0217391 0 0 0 
0 0.971014 0 0.0144928 0 0.0144928 0 0 0 
0 0 0 0.868132 0 0.131868 0 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.297872 0 0.404255 0 0 0.0212766 0.12766 0.0212766 0.12766 
0.933333 0 0.0333333 0 0 0 0 0.0333333 0 
0 0.0192308 0.0192308 0.884615 0 0.0192308 0.0384615 0.0192308 0 
0 0 0.0769231 0 0 0 0 0.923077 0 
0 0.8125 0 0.166667 0 0.0208333 0 0 0 
0 0.8125 0.15625 0 0 0.03125 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.297872 0.0212766 0.382979 0.0212766 0 0.0212766 0.148936 0 0.106383 
0.758621 0 0.206897 0 0 0 0 0.0344828 0 
0 0.0217391 0.0217391 0.913043 0 0 0.0217391 0.0217391 0 
0 0 0 0 0 0.96 0 0.04 0 
0 0 0 0.979167 0 0 0 0.0208333 0 
0 0.0140845 0 0 0 0 0.971831 0.0140845 0 
0 0.967742 0 0 0 0 0 0.0322581 0 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.361702 0.0212766 0.340426 0.0212766 0 0 0.12766 0 0.12766 
0.15 0 0 0 0 0 0.825 0 0.025 
0.0175439 0 0 0.192982 0 0.0526316 0 0.701754 0.0350877 
0.971429 0 0 0 0 0 0 0 0.0285714 
0 0.0172414 0 0 0 0 0 0 0.982759 
0 0 0 0 0 0.987654 0 0.0123457 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0.958333 0 0 0 0.0416667 
0.446809 0.0425532 0.276596 0.0212766 0 0 0.12766 0 0.0851064 
0 0 0.9 0 0 0 0 0 0.1 
0.0784314 0.843137 0 0.0196078 0 0.0196078 0 0.0196078 0.0196078 
0.208955 0 0 0.0298507 0 0 0 0 0.761194 
0.893333 0 0 0.0133333 0 0.08 0 0.0133333 0 
0 0 0 0 0 0.989011 0 0.010989 0 
